00006,BASIC ALGEBRA I AND II ,MATH,,,Covers exactly the same topics as MATH 00021 and 00022 combined. Not offered on every campus. Course does not count toward graduation.,2013
00007,BASIC ALGEBRA III AND IV ,MATH,or corequisite: minimum C (2.000) grade in MATH 00006 or in MATH 00022.,minimum C (2.000) grade in MATH 00006 or in MATH 00022.,Covers exactly the same topics as MATH 00023 and 00024 combined. Not offered on all campuses. Course does not count toward graduation.,2013
00020,PRE-ALGEBRA ,MATH,ALEKS math single assessment score of 0-9.,,"A Properties of whole numbers, fractions, decimals, percent, signed numbers and order of operations. Mental math and elementary algebraic thinking skills are emphasized and use of calculators is not allowed. Course does not count toward graduation.",2013
00021,BASIC ALGEBRA I I,MATH,,minimum C (2.000) in MATH 00020; or ALEKS math assessment minimum score of 10.,"Includes operations on integers, fractions, decimals and percent, properties of real numbers. Introduction to variables, first degree equations and problem-solving with formulas. Equations and inequalities in one variable, linear equations, rate of change and slope, graphing in the cartesian plane. Course does not count toward graduation. Pre/corequisite: minimum C (2.000) in MATH 00020; or ALEKS math assessment minimum score of 10.",2013
00022,BASIC ALGEBRA II I,MATH,or corequisite: minimum C (2.000) grade in MATH 00021; or ALEKS math assessment minimum score of 25.,minimum C (2.000) grade in MATH 00021; or ALEKS math assessment minimum score of 25.,"Introduction to functions, systems of linear equations, exponents, plynomial operations, scientific notation. Factoring polynomials, solving quadratics by factoring, radicals and rational exponents. Course does not count toward graduation.",2013
00023,BASIC ALGEBRA III ,MATH,or corequisite: minimum C (2.000) grade in MATH 00006 or 00022; or ALEKS math assessment minimum score of 35.,minimum C (2.000) grade in MATH 00006 or 00022; or ALEKS math assessment minimum score of 35.,"Zeros of functions, rational expressions and equations, problem-solving with rational expressions, intermediate factoring techniques. Quadratics: functions, graphs, equations, inequalities, ""quadratic type"" equations and problem-solving. Course does not count toward graduation.",2013
00024,BASIC ALGEBRA IV ,MATH,or corequisite: minimum C (2.000) grade in MATH 00023; or ALEKS math assessment minimum score of 45.,minimum C (2.000) grade in MATH 00023; or ALEKS math assessment minimum score of 45.,"Advanced factoring techniques, rational functions, radical equations, absolute value equations and inequalities. Exponential and logarithmic functions: introduction, graphing, problem-solving. Course does not count toward graduation.",2013
10041,ELEMENTARY PROBABILITY AND STATISTICS ,MATH,minimum C (2.000) grade in MATH 00007 or any math course 00023 and higher; or ALEKS math single assessment minimum score of 45.,,"Descriptive statistics, probability concepts, binomial and normal distributions. Sampling, estimation, hypothesis testing. Analysis of paired data, linear models and correlation.",2013
11008,EXPLORATIONS IN MODERN MATHEMATICS ,MATH,minimum C (2.000) grade in MATH 00007 or any math course 00023 and higher; or ALEKS math assessment minimum score of 45.,,Topics from various branches of mathematics will be chosen to introduce the student to the wide varieties of ways in which mathematics affects everyday life.,2013
11009,MODELING ALGEBRA ,MATH,minimum C (2.000) grade in MATH 00007 or MATH 00023; or ALEKS math assessment minimum score of 45.,,"A Study of algebra arising in the context of real-world applications, including linear, polynomial, exponential and logarithmic models. Intended for students not planning to take calculus. No graduation credit for this course for students who have already passed MATH 11010.",2013
11010,ALGEBRA FOR CALCULUS ,MATH,minimum C (2.000) grade in MATH 00007 or MATH 00024 or MATH 11009; or minimum 40 on ALEKS upper level assessment; or ALEKS math assessment minimum score of 55.,,"Study of elementary functions and graphs, including polynomial, exponential and logarithmic functions, complex numbers; conic sections; arithmetic and geometric sequences. No credit earned for this course if student earned credit for MATH 11011 or 12001.",2013
11012,INTUITIVE CALCULUS ,MATH,minimum C (2.000) grade in MATH 11010; or ALEKS math upper-level minimum score of 50; or ALEKS math single assessment minimum score of 67.,,Designed to give an overview of differential and integral calculus to business and life-science majors. Does not include trigonometric functions. No credit earned for this course if student earned credit for MATH 12002.,2013
11022,TRIGONOMETRY ,MATH,minimum C (2.000) grade in MATH 11010; or ALEKS math upper level minimum score of 50; or ALEKS math single assessment minimum score of 67.,,"Solution of triangles, trigonometric equations and identities. Students who have not taken a previous mathematics course at Kent State must see an academic advisor for placement.",2013
12001,ALGEBRA AND TRIGONOMETRY I,MATH,minimum B (3.000) grade in MATH 00024; or ALEKS placement score of 50-69.,,Introduction to algebra and trigonometry including functions and graphs; polynomial and rational functions; exponential and logarithmic functions; angles and the trigonometric functions; graphs of trigonometric functions; trigonometric identities; inverse circular functions and trigonometric equations; and applications of trigonometry. No credit earned for this course if student earned credit for MATH 11010 or MATH 11022.,2013
12002,ANALYTIC GEOMETRY AND CALCULUS I ,MATH,minimum C (2.000) grade in MATH 11022 or MATH 12001; or ALEKS math upper-level minimum score 70; or ALEKS math single assessment minimum score of 78.,,"Concepts of limit, continuity and derivative, and the indefinite and definite integral for functions of one real variable. Maximization, related rates, fundamental theorem of calculus. No credit earned for this course if student earned credit for MATH 12011 and 12012.",2013
12003,ANALYTIC GEOMETRY AND CALCULUS II ,MATH,MATH 12002 or MATH 12012.,,"Continued study of techniques and applications of integration; trigonometric, logarithmic and exponential functions; polar coordinates; vectors; parametric equations; sequences and series.",2013
12011,CALCULUS WITH PRECALCULUS I I,MATH,ALEKS math upper-level score 50-69; or ALEKS math single assessment score of 67-77.,,"Introduction to differential calculus with a review of algebra and trigonometry. Includes exponents, factoring, functions, graphs, tangent lines, limits, continuity, derivatives and related rates. No credit earned for this course is student earned credit for MATH 12002.",2013
12012,CALCULUS WITH PRECALCULUS II ,MATH,MATH 12011.,,"Development of integral calculus and continued study of differential calculus. Includes curve sketching optimization fundamental theorem of calculus areas between curves, exponential and logarithmic functions. No credit earned for this course if student earned credit for MATH 12002.",2013
12021,CALCULUS FOR LIFE SCIENCES ,MATH,Integrated life science (ILS) major; and ALEKS math upper-level minimum score 70 or ALEKS math single assessment score of 78-100.,,Differential and integral calculus using examples and problems in life sciences.,2013
12022,PROBABILITY AND STATISTICS FOR LIFE SCIENCES ,MATH,MATH 12002 or MATH 12012 or MATH 12021.,,Probability and statistics with applications in medical and biological sciences.,2013
14001,BASIC MATHEMATICAL CONCEPTS I ,MATH,minimum C (2.000) in MATH 00007 or any math course 00023 and higher; or ALEKS math assessment minimum score of 45.,,"Development of the real number system and its sub-systems, open sentences, numeration systems, modular arithmetic and some number theory concepts.",2013
14002,BASIC MATHEMATICAL CONCEPTS II ,MATH,MATH 14001.,,"Basic concepts of probability, statistics and geometry.",2013
19002,TECHNICAL MATHEMATICS II ,MATH,MATH 19001.,,"Continuation of MATH 19001. Emphasizes advanced topics in algebra and trigonometry, analytic geometry, derivatives and integrals.",2013
19099,FIELD EXPERIENCE IN MATHEMATICS INSTRUCTION,MATH,Special approval.,,(Repeatable for credit) Learning through tutoring. A supervised lab experience in providing explanations of mathematical concepts.,2013
20095,SPECIAL TOPICS IN MATHEMATICS,MATH,Permission.,,(Repeatable for credit) Various special courses will be announced in the schedule of classes under this course number with different section numbers.,2013
21001,LINEAR ALGEBRA WITH APPLICATIONS ,MATH,MATH 11012 or MATH 12002.,,"Systems of linear equations and the associated matrix operations, linear transformations, vector spaces, bases, eigenvectors.",2013
21092,COMPUTER PRACTICUM,MATH,,,(Repeatable for credit) Supervised work experience in a computer installation.,2013
22005,ANALYTIC GEOMETRY AND CALCULUS III ,MATH,MATH 12003.,,"Study of functions of several variables, including partial derivatives and multiple integrals.",2013
30011,BASIC PROBABILITY AND STATISTICS ,MATH,Grade of C (2.000) or better in MATH 11010.,,Analysis and representation of data. Controlled experiments and observations. Measurement errors. Correlation and regression. Sampling. Probability models and tests of models. Inference.,2013
30055,MATHEMATICAL THEORY OF INTEREST ,MATH,MATH 12003.,,A calculus-based introduction to the mathematics of finance. Limited to deterministic analysis of interest rates annuities bonds and immunization. Emphasizes the mathematical theory of the subject matter.,2013
31011,DISCRETE MATHEMATICS ,MATH,MATH 12002. Pre/corequisite: MATH 21001.,MATH 21001.,"Discrete mathematical techniques and structures including finite set theory, graph theory, propositional calculus, combinatorics and discrete probability. Formal methodology and proof techniques. No credit for MATH 23022.",2013
32044,INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS ,MATH,MATH 21001 and MATH 22005.,,"An introduction to ordinary differential equations and applications. Topics include solution methods, series solutions and singular points. Laplace transforms and linear systems. Applications include population dynamics, forced oscillations and resonance.",2013
32051,MATHEMATICAL METHODS IN THE PHYSICAL SCIENCES I ,MATH,MATH 12003.,,"Mathematics background beyond Calculus I and II for upper-division courses in the physical sciences. Topics include complex numbers and arithmetic, linear algebra, partial differentiation and multiple integrals.",2013
32052,MATHEMATICAL METHODS IN THE PHYSICAL SCIENCES II ,MATH,MATH 32051 or MATH 21001; and MATH 22005.,,"Additional mathematics background for upper-division courses in the physical sciences. Topics include vector analysis, Fourier series and transforms ordinary differential equations and partial differential equations.",2013
34001,FUNDAMENTAL CONCEPTS OF ALGEBRA ,MATH,MATH 12002.,,"A Professionalized course in algebra for prospective secondary teachers. Postulational development of number system of algebra; other systems, related topics, applications.",2013
34002,FUNDAMENTAL CONCEPTS OF GEOMETRY ,MATH,MATH 12002.,,"Professionalized course in geometry for secondary school teachers. Origin and development of the geometry of Euclid with modern refinements, topics, approaches. Other geometries, applications.",2013
40011,INTRODUCTION TO PROBABILITY THEORY AND APPLICATIONS ,MATH,MATH 12003.,,"Permutations and combinations, discrete and continuous distributions, random variables, conditional probabilities, Baye's formula, mathematical expectation, law of large numbers, normal approximations, basic limit theorems.",2013
40012,INTRODUCTION TO STATISTICAL CONCEPTS ,MATH,MATH 40011.,,"Sample spaces, continuous distributions, sampling distributions, point and interval estimation, hypothesis testing, types of error, level and power of tests, sequential and nonparametric methods.",2013
40051,TOPICS IN PROBABILITY THEORY AND STOCHASTIC PROCESSES ,MATH,MATH 40011.,,"Topics from conditional expectations, Markov chains, Markov processes, Brownian motion and Martingales and their applications to stochastic calculus.",2013
40055,ACTUARIAL MATHEMATICS I ,MATH,MATH 30055 and MATH 40011.,,"Topics from survival models, stochastic analysis of annuities and life insurance and casualty models.",2013
40056,ACTUARIAL MATHEMATICS II ,MATH,MATH 40055.,,"Benefit premiums, benefit reserves and their analysis, decrement models, joint survivorship, risk models.",2013
